Hourly measurement data supplied by UK-air on 17/11/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham Airport 2",
Latitude,,52.455719,,
Longitude,,-1.743912,,
Site Type,,Suburban Industrial,,
Zone,,West Midlands,,
Agglomeration,,West Midlands Urban Area,,
Local Authority,,"Solihull",,
Date,Time,"Ozone",Status
2023-01-24,03:00:00,2.35903,V ugm-3
2023-01-24,04:00:00,0.88174,V ugm-3
2023-01-24,05:00:00,0.75355,V ugm-3
2023-01-24,06:00:00,0.79896,V ugm-3
2023-01-24,07:00:00,0.84768,V ugm-3
2023-01-24,08:00:00,1.74811,V ugm-3
2023-01-24,09:00:00,2.89214,V ugm-3
2023-01-24,10:00:00,4.4411,V ugm-3
2023-01-24,11:00:00,5.82875,V ugm-3
2023-01-24,12:00:00,6.67833,V ugm-3
2023-01-24,13:00:00,9.58371,V ugm-3
2023-01-24,14:00:00,7.33372,V ugm-3
2023-01-24,15:00:00,3.1043,V ugm-3
2023-01-24,16:00:00,3.37228,V ugm-3
2023-01-24,17:00:00,13.64831,V ugm-3
2023-01-24,18:00:00,15.08567,V ugm-3
2023-01-24,19:00:00,28.596,V ugm-3
2023-01-24,20:00:00,32.69508,V ugm-3
2023-01-24,21:00:00,16.68919,V ugm-3
2023-01-24,22:00:00,15.55134,V ugm-3
2023-01-24,23:00:00,28.09559,V ugm-3
2023-01-24,24:00:00,34.49972,V ugm-3
2023-01-25,01:00:00,38.56504,V ugm-3
2023-01-25,02:00:00,39.99308,V ugm-3
2023-01-25,03:00:00,23.01907,V ugm-3
2023-01-25,04:00:00,19.94652,V ugm-3
2023-01-25,05:00:00,22.97752,V ugm-3
2023-01-25,06:00:00,8.47988,V ugm-3
2023-01-25,07:00:00,7.16818,V ugm-3
2023-01-25,08:00:00,13.28686,V ugm-3
2023-01-25,09:00:00,16.09764,V ugm-3
2023-01-25,10:00:00,20.86112,V ugm-3
2023-01-25,11:00:00,19.66979,V ugm-3
2023-01-25,12:00:00,14.77029,V ugm-3
2023-01-25,13:00:00,28.86706,V ugm-3
2023-01-25,14:00:00,30.59669,V ugm-3
2023-01-25,15:00:00,23.85713,V ugm-3
2023-01-25,16:00:00,37.19035,V ugm-3
2023-01-25,17:00:00,56.83123,V ugm-3
2023-01-25,18:00:00,61.34076,V ugm-3
2023-01-25,19:00:00,57.58984,V ugm-3
2023-01-25,20:00:00,53.71069,V ugm-3
2023-01-25,21:00:00,45.99501,V ugm-3
2023-01-25,22:00:00,47.83388,V ugm-3
2023-01-25,23:00:00,48.0295,V ugm-3
2023-01-25,24:00:00,50.03258,V ugm-3
2023-01-26,01:00:00,41.01015,V ugm-3
2023-01-26,02:00:00,34.61207,V ugm-3
2023-01-26,03:00:00,31.15963,V ugm-3
2023-01-26,04:00:00,23.56405,V ugm-3
2023-01-26,05:00:00,16.8276,V ugm-3
2023-01-26,06:00:00,31.06197,V ugm-3
2023-01-26,07:00:00,8.95032,V ugm-3
2023-01-26,08:00:00,9.09203,V ugm-3
2023-01-26,09:00:00,21.16671,V ugm-3
2023-01-26,10:00:00,36.88382,V ugm-3
2023-01-26,11:00:00,47.39802,V ugm-3
2023-01-26,12:00:00,50.93377,V ugm-3
2023-01-26,13:00:00,53.87839,V ugm-3
2023-01-26,14:00:00,54.04157,V ugm-3
2023-01-26,15:00:00,52.79443,V ugm-3
2023-01-26,16:00:00,40.11794,V ugm-3
2023-01-26,17:00:00,47.81144,V ugm-3
2023-01-26,18:00:00,43.49715,V ugm-3
2023-01-26,19:00:00,28.63576,V ugm-3
2023-01-26,20:00:00,49.7114,V ugm-3
2023-01-26,21:00:00,54.36824,V ugm-3
2023-01-26,22:00:00,47.40559,V ugm-3
2023-01-26,23:00:00,44.45028,V ugm-3
2023-01-26,24:00:00,45.27599,V ugm-3
2023-01-27,01:00:00,52.11109,V ugm-3
2023-01-27,02:00:00,49.35306,V ugm-3
2023-01-27,03:00:00,51.33085,V ugm-3
2023-01-27,04:00:00,51.77054,V ugm-3
2023-01-27,05:00:00,48.42288,V ugm-3
2023-01-27,06:00:00,39.1927,V ugm-3
2023-01-27,07:00:00,32.94507,V ugm-3
2023-01-27,08:00:00,26.77761,V ugm-3
2023-01-27,09:00:00,25.52357,V ugm-3
2023-01-27,10:00:00,41.05128,V ugm-3
2023-01-27,11:00:00,49.30909,V ugm-3
2023-01-27,12:00:00,50.48994,V ugm-3
2023-01-27,13:00:00,59.62978,V ugm-3
2023-01-27,14:00:00,53.90155,V ugm-3
2023-01-27,15:00:00,56.08198,V ugm-3
2023-01-27,16:00:00,57.65698,V ugm-3
2023-01-27,17:00:00,49.24114,V ugm-3
2023-01-27,18:00:00,34.62838,V ugm-3
2023-01-27,19:00:00,37.31385,V ugm-3
2023-01-27,20:00:00,33.56051,V ugm-3
2023-01-27,21:00:00,23.18872,V ugm-3
2023-01-27,22:00:00,26.97442,V ugm-3
2023-01-27,23:00:00,29.29394,V ugm-3
2023-01-27,24:00:00,29.50208,V ugm-3
2023-01-28,01:00:00,20.24712,V ugm-3
2023-01-28,02:00:00,16.50212,V ugm-3
2023-01-28,03:00:00,19.91905,V ugm-3
2023-01-28,04:00:00,36.99285,V ugm-3
2023-01-28,05:00:00,39.08388,V ugm-3
2023-01-28,06:00:00,29.52077,V ugm-3
2023-01-28,07:00:00,31.29987,V ugm-3
2023-01-28,08:00:00,25.42595,V ugm-3
2023-01-28,09:00:00,31.87793,V ugm-3
2023-01-28,10:00:00,36.54775,V ugm-3
2023-01-28,11:00:00,38.74547,V ugm-3
2023-01-28,12:00:00,40.51345,V ugm-3
2023-01-28,13:00:00,37.50207,V ugm-3
2023-01-28,14:00:00,44.34359,V ugm-3
2023-01-28,15:00:00,36.56857,V ugm-3
2023-01-28,16:00:00,29.78022,V ugm-3
2023-01-28,17:00:00,24.76819,V ugm-3
2023-01-28,18:00:00,34.60236,V ugm-3
2023-01-28,19:00:00,21.57022,V ugm-3
2023-01-28,20:00:00,28.63146,V ugm-3
2023-01-28,21:00:00,33.85146,V ugm-3
2023-01-28,22:00:00,46.85593,V ugm-3
2023-01-28,23:00:00,54.28182,V ugm-3
2023-01-28,24:00:00,55.81122,V ugm-3
2023-01-29,01:00:00,55.38927,V ugm-3
2023-01-29,02:00:00,52.113,V ugm-3
2023-01-29,03:00:00,54.62691,V ugm-3
2023-01-29,04:00:00,52.79937,V ugm-3
2023-01-29,05:00:00,50.72984,V ugm-3
2023-01-29,06:00:00,46.11205,V ugm-3
2023-01-29,07:00:00,40.76059,V ugm-3
2023-01-29,08:00:00,39.69766,V ugm-3
2023-01-29,09:00:00,38.70221,V ugm-3
2023-01-29,10:00:00,41.09904,V ugm-3
2023-01-29,11:00:00,54.50941,V ugm-3
2023-01-29,12:00:00,55.5198,V ugm-3
2023-01-29,13:00:00,57.04767,V ugm-3
2023-01-29,14:00:00,60.1118,V ugm-3
2023-01-29,15:00:00,59.79629,V ugm-3
2023-01-29,16:00:00,55.98219,V ugm-3
2023-01-29,17:00:00,54.12672,V ugm-3
2023-01-29,18:00:00,57.0541,V ugm-3
2023-01-29,19:00:00,57.33981,V ugm-3
2023-01-29,20:00:00,55.13336,V ugm-3
2023-01-29,21:00:00,57.34666,V ugm-3
2023-01-29,22:00:00,59.24002,V ugm-3
2023-01-29,23:00:00,59.07739,V ugm-3
2023-01-29,24:00:00,62.63145,V ugm-3
2023-01-30,01:00:00,66.61252,V ugm-3
2023-01-30,02:00:00,67.91569,V ugm-3
2023-01-30,03:00:00,69.1934,V ugm-3
2023-01-30,04:00:00,66.20335,V ugm-3
2023-01-30,05:00:00,65.02594,V ugm-3
2023-01-30,06:00:00,55.34972,V ugm-3
2023-01-30,07:00:00,47.83861,V ugm-3
2023-01-30,08:00:00,39.02619,V ugm-3
2023-01-30,09:00:00,46.07922,V ugm-3
2023-01-30,10:00:00,55.29152,V ugm-3
2023-01-30,11:00:00,58.99612,V ugm-3
2023-01-30,12:00:00,62.43183,V ugm-3
2023-01-30,13:00:00,64.25201,V ugm-3
2023-01-30,14:00:00,63.70026,V ugm-3
2023-01-30,15:00:00,62.57896,V ugm-3
2023-01-30,16:00:00,54.96469,V ugm-3
2023-01-30,17:00:00,39.20309,V ugm-3
2023-01-30,18:00:00,37.24786,V ugm-3
2023-01-30,19:00:00,30.17287,V ugm-3
2023-01-30,20:00:00,34.34994,V ugm-3
2023-01-30,21:00:00,34.90727,V ugm-3
2023-01-30,22:00:00,43.91957,V ugm-3
2023-01-30,23:00:00,52.81712,V ugm-3
2023-01-30,24:00:00,59.09289,V ugm-3
2023-01-31,01:00:00,56.62505,V ugm-3
2023-01-31,02:00:00,55.45735,V ugm-3
2023-01-31,03:00:00,49.92929,V ugm-3
2023-01-31,04:00:00,54.20786,V ugm-3
2023-01-31,05:00:00,52.09197,V ugm-3
2023-01-31,06:00:00,61.68373,V ugm-3
2023-01-31,07:00:00,62.88238,V ugm-3
2023-01-31,08:00:00,59.108,V ugm-3
2023-01-31,09:00:00,55.98785,V ugm-3
2023-01-31,10:00:00,63.90108,V ugm-3
2023-01-31,11:00:00,69.38809,V ugm-3
2023-01-31,12:00:00,70.63991,V ugm-3
2023-01-31,13:00:00,74.3282,V ugm-3
2023-01-31,14:00:00,73.40083,V ugm-3
2023-01-31,15:00:00,71.53821,V ugm-3
2023-01-31,16:00:00,67.89615,V ugm-3
2023-01-31,17:00:00,63.52588,V ugm-3
2023-01-31,18:00:00,62.078,V ugm-3
2023-01-31,19:00:00,63.16336,V ugm-3
2023-01-31,20:00:00,65.25465,V ugm-3
2023-01-31,21:00:00,62.35613,V ugm-3
2023-01-31,22:00:00,63.1884,V ugm-3
2023-01-31,23:00:00,68.09956,V ugm-3
2023-01-31,24:00:00,69.58346,V ugm-3
2023-02-01,01:00:00,63.10325,V ugm-3
2023-02-01,02:00:00,66.88452,V ugm-3
2023-02-01,03:00:00,69.86491,V ugm-3
2023-02-01,04:00:00,70.78773,V ugm-3
2023-02-01,05:00:00,70.78117,V ugm-3
2023-02-01,06:00:00,66.00202,V ugm-3
2023-02-01,07:00:00,65.59196,V ugm-3
2023-02-01,08:00:00,63.68889,V ugm-3
2023-02-01,09:00:00,67.56233,V ugm-3
2023-02-01,10:00:00,66.3911,V ugm-3
2023-02-01,11:00:00,66.63547,V ugm-3
2023-02-01,12:00:00,60.61037,V ugm-3
2023-02-01,13:00:00,65.05621,V ugm-3
2023-02-01,14:00:00,66.37322,V ugm-3
2023-02-01,15:00:00,64.46134,V ugm-3
2023-02-01,16:00:00,60.37264,V ugm-3
2023-02-01,17:00:00,60.13973,V ugm-3
2023-02-01,18:00:00,61.92329,V ugm-3
2023-02-01,19:00:00,62.95331,V ugm-3
2023-02-01,20:00:00,62.30079,V ugm-3
2023-02-01,21:00:00,61.31569,V ugm-3
2023-02-01,22:00:00,64.62512,V ugm-3
2023-02-01,23:00:00,68.64186,V ugm-3
2023-02-01,24:00:00,65.9706,V ugm-3
2023-02-02,01:00:00,64.49659,V ugm-3
2023-02-02,02:00:00,65.13523,V ugm-3
2023-02-02,03:00:00,66.03702,V ugm-3
2023-02-02,04:00:00,61.9301,V ugm-3
2023-02-02,05:00:00,60.07842,V ugm-3
2023-02-02,06:00:00,59.42062,V ugm-3
2023-02-02,07:00:00,55.85822,V ugm-3
2023-02-02,08:00:00,53.48552,V ugm-3
2023-02-02,09:00:00,54.56944,V ugm-3
2023-02-02,10:00:00,58.91549,V ugm-3
2023-02-02,11:00:00,62.38185,V ugm-3
2023-02-02,12:00:00,67.807,V ugm-3
2023-02-02,13:00:00,68.40746,V ugm-3
2023-02-02,14:00:00,63.35158,V ugm-3
2023-02-02,15:00:00,54.09994,V ugm-3
2023-02-02,16:00:00,57.04175,V ugm-3
2023-02-02,17:00:00,63.82981,V ugm-3
2023-02-02,18:00:00,64.03871,V ugm-3
2023-02-02,19:00:00,65.74871,V ugm-3
2023-02-02,20:00:00,61.92823,V ugm-3
2023-02-02,21:00:00,58.07654,V ugm-3
2023-02-02,22:00:00,50.63759,V ugm-3
2023-02-02,23:00:00,59.23739,V ugm-3
2023-02-02,24:00:00,63.17069,V ugm-3
2023-02-03,01:00:00,66.22272,V ugm-3
2023-02-03,02:00:00,66.717,V ugm-3
2023-02-03,03:00:00,68.99241,V ugm-3
2023-02-03,04:00:00,69.8079,V ugm-3
2023-02-03,05:00:00,68.64612,V ugm-3
2023-02-03,06:00:00,61.68326,V ugm-3
2023-02-03,07:00:00,61.61936,V ugm-3
2023-02-03,08:00:00,48.12981,V ugm-3
2023-02-03,09:00:00,46.86249,V ugm-3
2023-02-03,10:00:00,56.52334,V ugm-3
2023-02-03,11:00:00,63.20594,V ugm-3
2023-02-03,12:00:00,65.064,V ugm-3
2023-02-03,13:00:00,65.21135,V ugm-3
2023-02-03,14:00:00,59.32538,V ugm-3
2023-02-03,15:00:00,58.05057,V ugm-3
2023-02-03,16:00:00,67.61036,V ugm-3
2023-02-03,17:00:00,56.92991,V ugm-3
2023-02-03,18:00:00,65.13404,V ugm-3
2023-02-03,19:00:00,63.29151,V ugm-3
2023-02-03,20:00:00,66.22885,V ugm-3
2023-02-03,21:00:00,58.53373,V ugm-3
2023-02-03,22:00:00,61.69786,V ugm-3
2023-02-03,23:00:00,61.2104,V ugm-3
2023-02-03,24:00:00,61.69552,V ugm-3
2023-02-04,01:00:00,60.73264,V ugm-3
2023-02-04,02:00:00,63.19789,V ugm-3
2023-02-04,03:00:00,60.93419,V ugm-3
2023-02-04,04:00:00,58.83796,V ugm-3
2023-02-04,05:00:00,59.76815,V ugm-3
2023-02-04,06:00:00,59.36485,V ugm-3
2023-02-04,07:00:00,52.10117,V ugm-3
2023-02-04,08:00:00,48.58389,V ugm-3
2023-02-04,09:00:00,58.5801,V ugm-3
2023-02-04,10:00:00,58.96539,V ugm-3
2023-02-04,11:00:00,60.82869,V ugm-3
2023-02-04,12:00:00,68.61704,V ugm-3
2023-02-04,13:00:00,66.46871,V ugm-3
2023-02-04,14:00:00,60.13781,V ugm-3
2023-02-04,15:00:00,61.2402,V ugm-3
2023-02-04,16:00:00,53.91573,V ugm-3
2023-02-04,17:00:00,47.23534,V ugm-3
2023-02-04,18:00:00,46.42875,V ugm-3
2023-02-04,19:00:00,45.32776,V ugm-3
2023-02-04,20:00:00,47.28311,V ugm-3
2023-02-04,21:00:00,44.56664,V ugm-3
2023-02-04,22:00:00,68.8715,V ugm-3
2023-02-04,23:00:00,68.22422,V ugm-3
2023-02-04,24:00:00,64.30807,V ugm-3
2023-02-05,01:00:00,55.95562,V ugm-3
2023-02-05,02:00:00,59.25871,V ugm-3
2023-02-05,03:00:00,61.91073,V ugm-3
2023-02-05,04:00:00,54.84455,V ugm-3
2023-02-05,05:00:00,44.08343,V ugm-3
2023-02-05,06:00:00,42.3954,V ugm-3
2023-02-05,07:00:00,33.51789,V ugm-3
2023-02-05,08:00:00,36.78705,V ugm-3
2023-02-05,09:00:00,29.56931,V ugm-3
2023-02-05,10:00:00,52.15341,V ugm-3
2023-02-05,11:00:00,60.29465,V ugm-3
2023-02-05,12:00:00,59.55996,V ugm-3
2023-02-05,13:00:00,57.64655,V ugm-3
2023-02-05,14:00:00,52.84054,V ugm-3
2023-02-05,15:00:00,53.899,V ugm-3
2023-02-05,16:00:00,31.97351,V ugm-3
2023-02-05,17:00:00,5.16628,V ugm-3
2023-02-05,18:00:00,2.09248,V ugm-3
2023-02-05,19:00:00,2.00378,V ugm-3
2023-02-05,20:00:00,1.29163,V ugm-3
2023-02-05,21:00:00,1.39167,V ugm-3
2023-02-05,22:00:00,0.69797,V ugm-3
2023-02-05,23:00:00,0.75213,V ugm-3
2023-02-05,24:00:00,0.84626,V ugm-3
2023-02-06,01:00:00,0.78832,V ugm-3
2023-02-06,02:00:00,6.52722,V ugm-3
2023-02-06,03:00:00,14.80362,V ugm-3
2023-02-06,04:00:00,17.81879,V ugm-3
2023-02-06,05:00:00,14.23672,V ugm-3
2023-02-06,06:00:00,4.10999,V ugm-3
2023-02-06,07:00:00,1.2992,V ugm-3
2023-02-06,08:00:00,2.63576,V ugm-3
2023-02-06,09:00:00,10.7611,V ugm-3
2023-02-06,10:00:00,41.73198,V ugm-3
2023-02-06,11:00:00,51.8502,V ugm-3
2023-02-06,12:00:00,52.66288,V ugm-3
2023-02-06,13:00:00,50.97562,V ugm-3
2023-02-06,14:00:00,54.5768,V ugm-3
2023-02-06,15:00:00,52.76391,V ugm-3
2023-02-06,16:00:00,38.76037,V ugm-3
2023-02-06,17:00:00,10.15518,V ugm-3
2023-02-06,18:00:00,1.07852,V ugm-3
2023-02-06,19:00:00,0.59366,V ugm-3
2023-02-06,20:00:00,2.07616,V ugm-3
2023-02-06,21:00:00,1.44844,V ugm-3
2023-02-06,22:00:00,0.80227,V ugm-3
2023-02-06,23:00:00,0.83656,V ugm-3
2023-02-06,24:00:00,0.7701,V ugm-3
2023-02-07,01:00:00,0.66722,V ugm-3
2023-02-07,02:00:00,0.61755,V ugm-3
2023-02-07,03:00:00,0.55109,V ugm-3
2023-02-07,04:00:00,0.50189,V ugm-3
2023-02-07,05:00:00,0.49243,V ugm-3
2023-02-07,06:00:00,0.58326,V ugm-3
2023-02-07,07:00:00,0.93685,V ugm-3
2023-02-07,08:00:00,2.27885,V ugm-3
2023-02-07,09:00:00,3.72516,V ugm-3
2023-02-07,10:00:00,5.56929,V ugm-3
2023-02-07,11:00:00,18.20173,V ugm-3
2023-02-07,12:00:00,32.08373,V ugm-3
2023-02-07,13:00:00,46.32231,V ugm-3
2023-02-07,14:00:00,52.24903,V ugm-3
2023-02-07,15:00:00,48.17566,V ugm-3
2023-02-07,16:00:00,35.05696,V ugm-3
2023-02-07,17:00:00,4.14852,V ugm-3
2023-02-07,18:00:00,1.05109,V ugm-3
2023-02-07,19:00:00,0.69749,V ugm-3
2023-02-07,20:00:00,0.66509,V ugm-3
2023-02-07,21:00:00,0.70648,V ugm-3
2023-02-07,22:00:00,0.68898,V ugm-3
2023-02-07,23:00:00,0.49054,V ugm-3
2023-02-07,24:00:00,0.47871,V ugm-3
2023-02-08,01:00:00,0.58467,V ugm-3
2023-02-08,02:00:00,0.53595,V ugm-3
2023-02-08,03:00:00,0.53406,V ugm-3
2023-02-08,04:00:00,0.53453,V ugm-3
2023-02-08,05:00:00,0.55251,V ugm-3
2023-02-08,06:00:00,1.4061,V ugm-3
2023-02-08,07:00:00,1.70553,V ugm-3
2023-02-08,08:00:00,3.0771,V ugm-3
2023-02-08,09:00:00,8.69157,V ugm-3
2023-02-08,10:00:00,34.67525,V ugm-3
2023-02-08,11:00:00,47.64238,V ugm-3
2023-02-08,12:00:00,50.46802,V ugm-3
2023-02-08,13:00:00,56.3464,V ugm-3
2023-02-08,14:00:00,53.5241,V ugm-3
2023-02-08,15:00:00,50.99758,V ugm-3
2023-02-08,16:00:00,51.25205,V ugm-3
2023-02-08,17:00:00,39.16179,V ugm-3
2023-02-08,18:00:00,31.56855,V ugm-3
2023-02-08,19:00:00,24.76296,V ugm-3
2023-02-08,20:00:00,26.22914,V ugm-3
2023-02-08,21:00:00,19.36398,V ugm-3
2023-02-08,22:00:00,20.10548,V ugm-3
2023-02-08,23:00:00,21.67431,V ugm-3
2023-02-08,24:00:00,24.28826,V ugm-3
2023-02-09,01:00:00,39.01857,V ugm-3
2023-02-09,02:00:00,42.52095,V ugm-3
2023-02-09,03:00:00,41.93182,V ugm-3
2023-02-09,04:00:00,40.29769,V ugm-3
2023-02-09,05:00:00,36.06569,V ugm-3
2023-02-09,06:00:00,30.77784,V ugm-3
2023-02-09,07:00:00,26.84815,V ugm-3
2023-02-09,08:00:00,15.52954,V ugm-3
2023-02-09,09:00:00,25.30836,V ugm-3
2023-02-09,10:00:00,58.31542,V ugm-3
2023-02-09,11:00:00,66.72581,V ugm-3
2023-02-09,12:00:00,73.25842,V ugm-3
2023-02-09,13:00:00,71.16241,V ugm-3
2023-02-09,14:00:00,70.50798,V ugm-3
2023-02-09,15:00:00,69.98646,V ugm-3
2023-02-09,16:00:00,58.81357,V ugm-3
2023-02-09,17:00:00,30.39966,V ugm-3
2023-02-09,18:00:00,3.26182,V ugm-3
2023-02-09,19:00:00,1.33183,V ugm-3
2023-02-09,20:00:00,6.23911,V ugm-3
2023-02-09,21:00:00,10.92549,V ugm-3
2023-02-09,22:00:00,9.85975,V ugm-3
2023-02-09,23:00:00,32.59009,V ugm-3
2023-02-09,24:00:00,18.11944,V ugm-3
2023-02-10,01:00:00,15.70813,V ugm-3
2023-02-10,02:00:00,23.00353,V ugm-3
2023-02-10,03:00:00,37.29674,V ugm-3
2023-02-10,04:00:00,42.31924,V ugm-3
2023-02-10,05:00:00,35.03265,V ugm-3
2023-02-10,06:00:00,32.21779,V ugm-3
2023-02-10,07:00:00,14.06314,V ugm-3
2023-02-10,08:00:00,14.10495,V ugm-3
2023-02-10,09:00:00,39.06476,V ugm-3
2023-02-10,10:00:00,52.6255,V ugm-3
2023-02-10,11:00:00,53.55338,V ugm-3
2023-02-10,12:00:00,57.98049,V ugm-3
2023-02-10,13:00:00,56.94673,V ugm-3
2023-02-10,14:00:00,52.58625,V ugm-3
2023-02-10,15:00:00,50.89375,V ugm-3
2023-02-10,16:00:00,46.47822,V ugm-3
2023-02-10,17:00:00,44.69057,V ugm-3
2023-02-10,18:00:00,34.14683,V ugm-3
2023-02-10,19:00:00,26.4231,V ugm-3
2023-02-10,20:00:00,45.99454,V ugm-3
2023-02-10,21:00:00,46.503,V ugm-3
2023-02-10,22:00:00,47.28285,V ugm-3
2023-02-10,23:00:00,52.34362,V ugm-3
2023-02-10,24:00:00,52.84437,V ugm-3
2023-02-11,01:00:00,54.61274,V ugm-3
2023-02-11,02:00:00,54.39468,V ugm-3
2023-02-11,03:00:00,50.96153,V ugm-3
2023-02-11,04:00:00,53.00325,V ugm-3
2023-02-11,05:00:00,52.7407,V ugm-3
2023-02-11,06:00:00,36.51058,V ugm-3
2023-02-11,07:00:00,38.28074,V ugm-3
2023-02-11,08:00:00,41.97605,V ugm-3
2023-02-11,09:00:00,46.83439,V ugm-3
2023-02-11,10:00:00,55.54539,V ugm-3
2023-02-11,11:00:00,60.04679,V ugm-3
2023-02-11,12:00:00,65.28241,V ugm-3
2023-02-11,13:00:00,64.96026,V ugm-3
2023-02-11,14:00:00,64.29415,V ugm-3
2023-02-11,15:00:00,61.11512,V ugm-3
2023-02-11,16:00:00,53.81521,V ugm-3
2023-02-11,17:00:00,49.29657,V ugm-3
2023-02-11,18:00:00,39.09504,V ugm-3
2023-02-11,19:00:00,32.09505,V ugm-3
2023-02-11,20:00:00,29.93182,V ugm-3
2023-02-11,21:00:00,35.61092,V ugm-3
2023-02-11,22:00:00,39.27597,V ugm-3
2023-02-11,23:00:00,25.38121,V ugm-3
2023-02-11,24:00:00,28.06826,V ugm-3
2023-02-12,01:00:00,35.31338,V ugm-3
2023-02-12,02:00:00,29.13762,V ugm-3
2023-02-12,03:00:00,24.25893,V ugm-3
2023-02-12,04:00:00,25.71051,V ugm-3
2023-02-12,05:00:00,26.94322,V ugm-3
2023-02-12,06:00:00,18.87201,V ugm-3
2023-02-12,07:00:00,31.00113,V ugm-3
2023-02-12,08:00:00,36.05432,V ugm-3
2023-02-12,09:00:00,44.10872,V ugm-3
2023-02-12,10:00:00,64.26976,V ugm-3
2023-02-12,11:00:00,63.152,V ugm-3
2023-02-12,12:00:00,57.38192,V ugm-3
2023-02-12,13:00:00,58.34288,V ugm-3
2023-02-12,14:00:00,62.90937,V ugm-3
2023-02-12,15:00:00,62.20666,V ugm-3
2023-02-12,16:00:00,59.61229,V ugm-3
2023-02-12,17:00:00,58.94504,V ugm-3
2023-02-12,18:00:00,58.42113,V ugm-3
2023-02-12,19:00:00,59.15956,V ugm-3
2023-02-12,20:00:00,54.93795,V ugm-3
2023-02-12,21:00:00,53.10117,V ugm-3
2023-02-12,22:00:00,55.49421,V ugm-3
2023-02-12,23:00:00,57.48311,V ugm-3
2023-02-12,24:00:00,60.19762,V ugm-3
2023-02-13,01:00:00,59.87999,V ugm-3
2023-02-13,02:00:00,59.2665,V ugm-3
2023-02-13,03:00:00,55.68081,V ugm-3
2023-02-13,04:00:00,53.07469,V ugm-3
2023-02-13,05:00:00,49.98102,V ugm-3
2023-02-13,06:00:00,45.27191,V ugm-3
2023-02-13,07:00:00,44.52006,V ugm-3
2023-02-13,08:00:00,42.60473,V ugm-3
2023-02-13,09:00:00,46.98863,V ugm-3
2023-02-13,10:00:00,48.54017,V ugm-3
2023-02-13,11:00:00,49.57653,V ugm-3
2023-02-13,12:00:00,51.29415,V ugm-3
2023-02-13,13:00:00,48.92614,V ugm-3
2023-02-13,14:00:00,52.34737,V ugm-3
2023-02-13,15:00:00,51.45503,V ugm-3
2023-02-13,16:00:00,39.74717,V ugm-3
2023-02-13,17:00:00,16.42998,V ugm-3
2023-02-13,18:00:00,8.93022,V ugm-3
2023-02-13,19:00:00,2.13174,V ugm-3
2023-02-13,20:00:00,3.44347,V ugm-3
2023-02-13,21:00:00,2.58064,V ugm-3
2023-02-13,22:00:00,2.12582,V ugm-3
2023-02-13,23:00:00,2.24362,V ugm-3
2023-02-13,24:00:00,4.8148,V ugm-3
2023-02-14,01:00:00,12.01821,V ugm-3
2023-02-14,02:00:00,16.45219,V ugm-3
2023-02-14,03:00:00,23.88199,V ugm-3
2023-02-14,04:00:00,25.62736,V ugm-3
2023-02-14,05:00:00,19.63079,V ugm-3
2023-02-14,06:00:00,14.93142,V ugm-3
2023-02-14,07:00:00,17.8888,V ugm-3
2023-02-14,08:00:00,31.97325,V ugm-3
2023-02-14,09:00:00,33.18322,V ugm-3
2023-02-14,10:00:00,38.40748,V ugm-3
2023-02-14,11:00:00,40.77123,V ugm-3
2023-02-14,12:00:00,42.17828,V ugm-3
2023-02-14,13:00:00,46.40159,V ugm-3
2023-02-14,14:00:00,46.45502,V ugm-3
2023-02-14,15:00:00,45.36395,V ugm-3
2023-02-14,16:00:00,35.04393,V ugm-3
2023-02-14,17:00:00,7.99552,V ugm-3
2023-02-14,18:00:00,2.36116,V ugm-3
2023-02-14,19:00:00,1.90988,V ugm-3
2023-02-14,20:00:00,3.16012,V ugm-3
2023-02-14,21:00:00,6.40798,V ugm-3
2023-02-14,22:00:00,11.13696,V ugm-3
2023-02-14,23:00:00,19.1584,V ugm-3
2023-02-14,24:00:00,12.69769,V ugm-3
2023-02-15,01:00:00,16.9408,V ugm-3
2023-02-15,02:00:00,21.49622,V ugm-3
2023-02-15,03:00:00,24.14309,V ugm-3
2023-02-15,04:00:00,30.63428,V ugm-3
2023-02-15,05:00:00,28.6272,V ugm-3
2023-02-15,06:00:00,10.18209,V ugm-3
2023-02-15,07:00:00,13.13645,V ugm-3
2023-02-15,08:00:00,13.84108,V ugm-3
2023-02-15,09:00:00,26.61302,V ugm-3
2023-02-15,10:00:00,44.60355,V ugm-3
2023-02-15,11:00:00,51.90529,V ugm-3
2023-02-15,12:00:00,64.62056,V ugm-3
2023-02-15,13:00:00,64.64985,V ugm-3
2023-02-15,14:00:00,63.44362,V ugm-3
2023-02-15,15:00:00,64.81453,V ugm-3
2023-02-15,16:00:00,56.51172,V ugm-3
2023-02-15,17:00:00,45.56,V ugm-3
2023-02-15,18:00:00,25.36635,V ugm-3
2023-02-15,19:00:00,28.01841,V ugm-3
2023-02-15,20:00:00,27.29849,V ugm-3
2023-02-15,21:00:00,29.80155,V ugm-3
2023-02-15,22:00:00,36.81928,V ugm-3
2023-02-15,23:00:00,50.80933,V ugm-3
2023-02-15,24:00:00,53.1939,V ugm-3
2023-02-16,01:00:00,56.83391,V ugm-3
2023-02-16,02:00:00,68.01625,V ugm-3
